"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79"
"subject1WALKING_DOWNSTAIRS" 0.271577902144144 -0.0162352354743243 -0.11329997847973 -0.463483794598779 -0.290529679044595 -0.423294737760811 0.800792440626126 -0.142145793662162 -0.0105913107495495 -0.96412280545045 -0.959748842072072 -0.919201802121622 0.079474937745946 0.0166606360310811 -0.0103695486105315 -0.450637832607658 -0.411906836474775 -0.667678526144144 -0.0134150871686486 -0.09725213585 0.0825553445677928 -0.647195922630631 -0.362116547097748 -0.537764442242793 -0.0970797704285135 -0.0427019040734234 -0.0451592094282432 -0.613601672306306 -0.577132914815315 -0.611298937666216 -0.368953006580541 -0.422867600555405 -0.368953006580541 -0.422867600555405 -0.480859504257207 -0.442131332610991 -0.394210484830631 -0.429329654854955 -0.588904873545045 -0.605008791468468 -0.45236011357027 -0.335764272643423 -0.541501776545045 -0.470055966181081 -0.315147444509459 -0.416101128552252 -0.222009148644324 0.0359775396481982 0.0207961946196396 -0.475077467140991 -0.44932253299955 -0.644139691756757 -0.474766142857522 -0.411320063501261 -0.689658658378378 -0.102702045473423 -0.250479305274775 -0.130802177679279 -0.582640960999099 -0.430767261253153 -0.483386577417568 -0.669828865265766 -0.33656487794955 -0.599922080675676 -0.0630151065979279 -0.105002364016667 -0.0451872178648198 -0.398680566680631 -0.529686534579279 0.118285948538874 -0.42053972671018 -0.475173238138739 0.172785429218604 -0.469482031439189 -0.506021086837838 0.0663440118328829 -0.596448120309459 -0.645665475378378 0.178112239998153
"subject1WALKING_UPSTAIRS" 0.267302323477778 -0.0172225359827778 -0.116193213011111 -0.57997590919405 -0.351301239121667 -0.469903989866111 0.770001377438889 -0.113507124572222 0.000184859798333334 -0.966904255055556 -0.963690726444444 -0.924429339227778 0.0822544543977778 0.0148426064994444 -0.00864371772576667 -0.553863568884444 -0.484814815059444 -0.744497560777778 -0.00519235711216667 -0.102615500442778 0.0806901063255556 -0.693843882222222 -0.418666287159444 -0.633585574788889 -0.0995717794118333 -0.0402282502433333 -0.0495546186103889 -0.643202758733333 -0.654286001061111 -0.692335407111111 -0.463147290844444 -0.525488550068333 -0.463147290844444 -0.525488550068333 -0.573186042694444 -0.540642978272444 -0.470911626857778 -0.479684086793333 -0.656397143983333 -0.673329741244444 -0.567495700455556 -0.41471462106 -0.617685478666667 -0.586983406966111 -0.362829663368889 -0.44458629527 -0.203728207240778 0.0288071649855556 -0.044301978212 -0.580685788585 -0.524817062417222 -0.729095683444444 -0.565934152238889 -0.476124206166 -0.758320576944444 -0.0683798076338889 -0.231147940061111 -0.161495647732222 -0.638340657527778 -0.518872416828889 -0.589830277888889 -0.713135723722222 -0.374977538003333 -0.683135672888889 -0.0527160381874444 -0.146024154715556 -0.0425277150066111 -0.514362564661111 -0.608632058577778 0.114924868566667 -0.525873273390889 -0.563458471536111 0.198104007896278 -0.53715490305 -0.534704198622222 0.00523908149388889 -0.668821235433333 -0.703162145511111 0.172431131702778
"subject3STANDING" 0.271029286565854 -0.0153684165363902 -0.10426315109718 -0.660666549385366 -0.515512718620976 -0.693888262287805 0.742320719121951 -0.0880333098940976 0.0591304951946341 -0.967358282341463 -0.942288397414634 -0.927877840097561 0.0711829346453171 0.0162391269736585 -0.00347166189663659 -0.678124207180488 -0.598851051121463 -0.822292089463415 -0.02923428913 -0.0699789069502439 0.0851053689487805 -0.719141608847317 -0.794913043317073 -0.735963493902439 -0.0982649438487805 -0.0426477520843902 -0.0540818061042439 -0.718830703926829 -0.874162746390244 -0.773929968160976 -0.599715463526829 -0.63465786057561 -0.599715463526829 -0.63465786057561 -0.686566520419512 -0.656332739869756 -0.676435697931707 -0.703240992273171 -0.813830124439024 -0.831568014682927 -0.664390976078049 -0.539444792586341 -0.735736633414634 -0.660256538123415 -0.53470442320439 -0.696506160287805 -0.188693129629756 0.0155698294214634 0.0188775197531707 -0.685236620745854 -0.622483017559951 -0.808456715853659 -0.700113254521951 -0.600992710327317 -0.835017974585366 -0.0279858998198049 -0.250463404214634 -0.171044061260488 -0.667379789907317 -0.810062007609756 -0.704226923891707 -0.737409279029268 -0.788393119073171 -0.772443233317073 -0.130130601028293 -0.182989619959024 -0.0673080233859512 -0.624310111078049 -0.698987711677561 0.0761766239931219 -0.650940042364878 -0.667521896703415 0.128186704368293 -0.746480973078049 -0.727576158336585 -0.121645062705854 -0.836088442097561 -0.838600065268293 0.0698271364843902
"subject3SITTING" 0.26997164308 -0.0158803394928 -0.10660442252461 -0.65403784222 -0.5032447413365 -0.676790386545 0.73432238445 -0.02541587674605 0.0563287955595 -0.96595584275 -0.9390876334 -0.92295044485 0.07055451731445 0.015150182955 -0.0030375059883025 -0.67304661076 -0.5914018087995 -0.817962254 -0.03216859540825 -0.074038672987 0.0912252065373 -0.7190077252185 -0.791404641 -0.73322224225 -0.0989042515 -0.0407021103085 -0.05838500087935 -0.716197042275 -0.87288618185 -0.771708382865 -0.587644272065 -0.62252187219 -0.587644272065 -0.62252187219 -0.68079664113 -0.6499885189665 -0.67260729288 -0.70136936297 -0.8119529491 -0.8302275856 -0.65857298203 -0.528932069501 -0.72419441375 -0.6532617704765 -0.5224955184845 -0.678278388645 -0.1785092226365 0.0317557617925 0.016476295432 -0.6804284163645 -0.61527093239895 -0.80379054745 -0.695184425835 -0.5938179763355 -0.83103807055 -0.0189066571495 -0.2362468040155 -0.17134312223015 -0.665505967705 -0.80816497335 -0.702204616039 -0.737774333355 -0.78415401235 -0.7696789347 -0.0850293059645 -0.178750657825 -0.0390751963614 -0.613967524755 -0.6880084070695 0.07651950186295 -0.644660783324 -0.661177617021 0.1312051164565 -0.745262765305 -0.725656098735 -0.0956234481195 -0.8348585771 -0.8372493713 0.0653449843415
"subject3LAYING" 0.274366233402913 -0.0199886466541748 -0.107125901050107 -0.665120111572816 -0.529973212948058 -0.689149296694175 0.57062072684466 0.0941670019372816 0.0985125515723301 -0.971451016213592 -0.953093269320388 -0.929905103495146 0.0712421306965534 0.0160897218286408 -0.00278459804490534 -0.681918376805825 -0.602824678349029 -0.82267305131068 -0.0297505732254854 -0.0738133144752427 0.0985495128624272 -0.724826759775243 -0.797123152669903 -0.743185496601942 -0.0989704808058252 -0.0408320293043689 -0.0604816458451456 -0.723267941820388 -0.875968843252427 -0.778283601325243 -0.607467726956311 -0.643272091398058 -0.607467726956311 -0.643272091398058 -0.689834439640777 -0.659087673365534 -0.682323171485437 -0.708349732543689 -0.816984663252427 -0.834177425631068 -0.668927715757282 -0.549262992525243 -0.733203949951456 -0.664583066579126 -0.550264497751942 -0.691212872470874 -0.190006664569417 0.0666509736742718 0.0273513313354369 -0.688968919868447 -0.62589604538733 -0.808831010097087 -0.703615677558252 -0.605324855519903 -0.835408865533981 -0.0242759792325243 -0.223915178216019 -0.169515731932184 -0.672628566703883 -0.813077907815534 -0.71220260814466 -0.743140529228155 -0.790251370728155 -0.778654555436893 -0.101365580511165 -0.173730039007282 -0.0115274922053398 -0.630658700441748 -0.707110307931553 0.094924913133932 -0.654011568081553 -0.669787506670874 0.120145758763592 -0.751092755538835 -0.732112066927184 -0.0834583428053398 -0.838848767961165 -0.840842645533981 0.0593251287131068
"subject3WALKING" 0.274579143157635 -0.0200245034100493 -0.108039870203557 -0.573157993123153 -0.400774555965025 -0.604917268024631 0.747020351034483 -0.0592330514823645 -0.000968756483251232 -0.970107277980296 -0.950034818472906 -0.926308521773399 0.0717912198863054 0.0139702362 -0.00347241219724138 -0.575938631832512 -0.465889532929064 -0.758296658128079 -0.0281214731192118 -0.0751697426793103 0.0886262098406897 -0.668224744993596 -0.729972092610837 -0.672958369507389 -0.099392346517734 -0.0403312920950739 -0.0572020557617241 -0.638382174064039 -0.816351456256158 -0.712438809325123 -0.501927989965517 -0.548524373832512 -0.501927989965517 -0.548524373832512 -0.586614556926108 -0.53588124521133 -0.609665973625616 -0.646889176029557 -0.75175322679803 -0.768369845024631 -0.56957452608867 -0.418223769789163 -0.651657745073892 -0.575780297957143 -0.430472551753202 -0.612429037187192 -0.216051449 0.0549749738980296 -0.00354614765078818 -0.589559332969951 -0.501254182501429 -0.741305107931034 -0.600205836881773 -0.464183477258177 -0.774125078669951 -0.0879909600492611 -0.253466211914286 -0.22411016347601 -0.59795241108867 -0.74488672182266 -0.631510846442365 -0.692375342714286 -0.724299167832512 -0.718705032019704 -0.0821327384305419 -0.180762051783251 -0.0326062738226601 -0.52995311744335 -0.630792741546305 0.0679590050295074 -0.536208086033498 -0.541012937346601 0.0647521451113301 -0.68946766020197 -0.681573915403941 -0.055183201146798 -0.778381259359606 -0.773168409507389 0.0373235687832512
"subject3WALKING_DOWNSTAIRS" 0.277383260813131 -0.0202635288087879 -0.108837239319808 -0.542424307464646 -0.412624719186364 -0.604818000045454 0.742292859040404 -0.0474105890450505 0.00315574648939394 -0.965891937929293 -0.948752986212121 -0.921418864545455 0.071530023590505 0.011095515240404 -0.00319092354262626 -0.561698658318182 -0.488545071270707 -0.766597553838384 -0.036718923740404 -0.0702122993934343 0.091912502669495 -0.636584802503535 -0.722623910858586 -0.673160816010101 -0.0958847008308081 -0.0389743087252525 -0.0546030368294444 -0.635075435025253 -0.812726562878788 -0.694463163146465 -0.488679705225202 -0.514926558103535 -0.488679705225202 -0.514926558103535 -0.586565241090909 -0.539883321706061 -0.581537242535354 -0.60688128270202 -0.743462926868687 -0.768441098030303 -0.541238994741919 -0.421491952909596 -0.65341667459596 -0.544224509813131 -0.44619378909899 -0.611273476863636 -0.223633635767172 0.0379894325368687 -0.0185170630844949 -0.571657889661616 -0.512301434685808 -0.745345067929293 -0.591445729927273 -0.498269297112864 -0.786611012272727 -0.0901272166464646 -0.260574476967677 -0.207881400730455 -0.56765169825505 -0.73582886510101 -0.619539253928283 -0.660791137330808 -0.718082298181818 -0.723866956767677 -0.106229874884343 -0.186146496677778 -0.0114350042373737 -0.494530400664141 -0.603419999767172 0.0547360149777273 -0.527364509943434 -0.561214595454849 0.0885553479872222 -0.658071910753535 -0.643339330005051 -0.0823988830013071 -0.771791582979798 -0.78134477020202 0.0314598192060606
"subject3WALKING_UPSTAIRS" 0.274232792905 -0.0221000877968 -0.10920892440411 -0.58080267932 -0.4194103603565 -0.60249332675 0.73718621725 -0.0655723747046 -0.0099054511155 -0.9645995518 -0.9445079908 -0.92363923045 0.0669224613521 0.0141801385373 0.00258649939925 -0.6110512378 -0.517455726608 -0.78070548385 -0.0069849453975 -0.0878342396305 0.0768723954428 -0.664237694055 -0.72470679985 -0.6782019476 -0.0998103993125 -0.038474068168 -0.05186999425515 -0.6653814569 -0.8197482006 -0.71734008275 -0.51241180938295 -0.5509061722825 -0.51241180938295 -0.5509061722825 -0.62149936765 -0.582886101194 -0.597430449335 -0.629110478635 -0.7604168702 -0.784071994 -0.5921043646895 -0.4458382345605 -0.66437158625 -0.5780251857335 -0.4436655044715 -0.6025945905 -0.2337212428095 0.014733038545 -0.05428624825315 -0.6236492488405 -0.54249160331895 -0.76156369375 -0.633324613393 -0.523547307640235 -0.7985207481 -0.10146454111 -0.271431952498 -0.23949567020315 -0.6045639383875 -0.7426295542 -0.6348147552 -0.6854777525025 -0.717450623 -0.72421730575 -0.1109893108155 -0.213321681881 -0.035136272273 -0.5393733154525 -0.6281364981 0.04941719662795 -0.57626404529 -0.5958637850108 0.08436240842685 -0.681189086391 -0.661232791727 -0.096735799902794 -0.78965838355 -0.79266551895 0.029524335987
"subject5STANDING" 0.279727887053476 -0.0133927219794652 -0.105030050668449 -0.60416191278877 -0.482943834817647 -0.680416203973262 0.724368281764706 0.121486035414439 0.0970302038780059 -0.96555332684492 -0.939673870272727 -0.935679253262032 0.0837850883187166 -0.00638246548663102 -0.00454533605315508 -0.661765235011765 -0.58010000687754 -0.826367098609626 -0.0209703045669519 -0.075084797231016 0.0880244750417112 -0.751400428663102 -0.734400526096257 -0.63721759186631 -0.101630130114438 -0.0507004378208556 -0.0473299047411765 -0.71916111442246 -0.805762354705882 -0.615339249582353 -0.549201950668717 -0.590209649240642 -0.549201950668717 -0.590209649240642 -0.668328611743315 -0.653048336737433 -0.648474179927273 -0.696038228609626 -0.750059399304813 -0.766905485454545 -0.637671985171123 -0.521457079274332 -0.744239529358289 -0.592964109300535 -0.497087863374332 -0.673633591262032 -0.217014365587701 0.0640339239812834 -0.00147181386470588 -0.681040684509091 -0.619328467724813 -0.81392026144385 -0.672281142181818 -0.566021944288663 -0.837316355026738 -0.0695141813759358 -0.254691279627112 -0.150809348447059 -0.692589484260963 -0.750790663903743 -0.585415036639412 -0.771449825347594 -0.728200412566845 -0.690123599411765 -0.0525263865491979 -0.0760814964128342 0.0366467052860963 -0.602196293518717 -0.648709178079144 0.0566794351916043 -0.645884471262032 -0.664859562008021 0.115249560524064 -0.717007905860963 -0.736733660481283 0.0193973518069519 -0.782597374919786 -0.764381062406417 0.00412352572545455
"subject5SITTING" 0.279085560661111 -0.0145010937203333 -0.104231930226111 -0.592918211952778 -0.480180321560556 -0.680974715072222 0.713525256111111 0.143398333185556 0.0876118562949283 -0.968123936611111 -0.946148621061111 -0.9390835375 0.0848744999255556 -0.00496922816888889 -0.00527684704625556 -0.65199146854 -0.570734308922778 -0.822726930333333 -0.0225345244036111 -0.0806991627677778 0.0910547265322222 -0.755873070333333 -0.730041150888889 -0.636634331661111 -0.101113239596667 -0.0516289111783333 -0.0484946327961111 -0.715064040261111 -0.802362396666667 -0.606577699843889 -0.541661862083611 -0.588029517155556 -0.541661862083611 -0.588029517155556 -0.659415092366667 -0.645695168777222 -0.646481931646667 -0.704492572388889 -0.744821776166667 -0.764435543333333 -0.627790344872222 -0.516175106912778 -0.742552401666667 -0.581249074384444 -0.495578193677778 -0.675003355033333 -0.208267794404444 0.091057768225 0.00785873683166667 -0.672181542795556 -0.611490168858556 -0.810271291777778 -0.662391940155556 -0.555588956399889 -0.833644444888889 -0.0797907690883333 -0.238349397522056 -0.14510610687 -0.692574341537778 -0.746992992055556 -0.581493361619833 -0.776850058 -0.723470713611111 -0.690694004333333 -0.008314330015 -0.0800350177144444 0.0830363378544444 -0.5981223636 -0.647832229393333 0.0750143822583333 -0.638499022811111 -0.657626275863889 0.127116430751667 -0.718938933644444 -0.747101248277778 0.0587632315766667 -0.779864051111111 -0.762373027444444 0.0384092067814444
"subject5LAYING" 0.280422911099448 -0.0164708524992265 -0.103287262059116 -0.59514754630663 -0.496199003071271 -0.688478954767956 0.544695297016575 0.235095787256354 0.101232761674514 -0.96563702801105 -0.954982935082873 -0.94310885519337 0.0857197454563536 -0.0020612013640884 -0.00689856635920442 -0.656325006669613 -0.577102532409392 -0.826507173314917 -0.0198012715859669 -0.080225673161326 0.100484969518232 -0.760015626629834 -0.736678621767956 -0.644141722038674 -0.102577197714917 -0.0505255028071823 -0.0514287004878453 -0.720278671861878 -0.80600089480663 -0.614120239347514 -0.549869189364917 -0.59868476479558 -0.549869189364917 -0.59868476479558 -0.66428589279558 -0.651329795966298 -0.651580755946961 -0.712509161767956 -0.749215678729282 -0.769350763867403 -0.630661029707182 -0.528774279029282 -0.749492909171271 -0.583201486735912 -0.512162153688398 -0.682141513569061 -0.203186372156354 0.145241101765193 -0.000392652034254143 -0.676223295376796 -0.617446131793039 -0.814507375414365 -0.666663473359116 -0.561978959126961 -0.836951886629834 -0.0482078644176796 -0.189348183142928 -0.12454345509337 -0.698128336446409 -0.753409779060773 -0.590324959069447 -0.780486785801105 -0.730176815082873 -0.696976045580111 -0.0328471412226519 -0.0701015470911602 0.0763342060892265 -0.607467407447514 -0.657429344258564 0.103231612450276 -0.644314054232044 -0.662931363290055 0.1310160843 -0.726263239812155 -0.754199767237569 0.0637320579104972 -0.784503138287293 -0.767248229779006 0.0351171434773481
"subject5WALKING" 0.280835986586592 -0.016531343349905 -0.10418012780838 -0.475834019879888 -0.335429843138548 -0.604621890128492 0.771047423463687 0.0669683863318436 0.0704823597267436 -0.971829261061453 -0.949284560726257 -0.94228764849162 0.0889462643944134 -0.00346332412011173 -0.00607107310550838 -0.537246375732961 -0.446360313236313 -0.758129253296089 -0.0225691906265363 -0.0795126833301676 0.0874844572726257 -0.682226717374302 -0.659774675865922 -0.548871042620112 -0.103517943198324 -0.049702551949162 -0.0488781878139665 -0.615717639614525 -0.737025574413408 -0.481218587178771 -0.413794645034358 -0.502828582558659 -0.413794645034358 -0.502828582558659 -0.547666339407821 -0.540432287038548 -0.557598762158659 -0.640351210055866 -0.660347455586592 -0.687032311843575 -0.51263752252514 -0.379618126473743 -0.66460206726257 -0.463551313967598 -0.355752653256425 -0.605855561541899 -0.218029355061453 0.0689409363821229 -0.0198644553251397 -0.565867630297207 -0.497342591645475 -0.742587030837989 -0.549118713798883 -0.428340029150726 -0.77207055301676 -0.138133649219553 -0.302024755507654 -0.187265915143017 -0.59810915618324 -0.678899125530726 -0.474784134757374 -0.709863986480447 -0.652395422513966 -0.618103777709497 -0.0379035420821229 -0.0938034022206704 0.0971765473924581 -0.495805234391061 -0.58667005944581 0.0839971084368715 -0.528561394282123 -0.559743992488827 0.116789110988268 -0.647556392156425 -0.700124506256983 0.095647257898324 -0.711950000335196 -0.679205589553073 0.0450249579776536
